100,406.142171,246.0,84.616239,6.039773,moderate_abatement
101,463.036367,222.0,84.813721,13.014779,moderate_abatement
102,178.479464,220.0,761.223787,511.321491,moderate_abatement
103,1579.329999,228.0,916.174611,225.933827,moderate_abatement
104,426.453010,231.0,190.133655,154.567650,moderate_abatement
105,116.134598,229.0,788.361152,348.932365,moderate_abatement
106,1001.742606,232.0,692.695045,622.049787,moderate_abatement
107,845.437861,223.0,107.295465,39.052352,moderate_abatement
108,382.590003,242.0,139.478370,82.875177,moderate_abatement
109,256.842780,248.0,21.335498,0.444939,moderate_abatement
110,225.186340,236.0,1686.953371,1272.002194,moderate_abatement
111,360.126840,242.0,7.782887,18.233391,moderate_abatement
112,220.526146,204.0,659.992132,502.936376,moderate_abatement
113,1365.423309,247.0,1129.099941,989.847386,moderate_abatement
114,325.832464,225.0,797.852027,755.128736,moderate_abatement
115,166.321701,209.0,5040.420385,1318.521806,moderate_abatement
116,248.264375,247.0,583.759800,484.299993,moderate_abatement
117,137.221793,191.0,733.659907,396.360252,moderate_abatement
118,120.295513,208.0,7964.581331,944.799880,moderate_abatement
119,56.670752,217.0,5745.964366,291.256670,moderate_abatement
120,382.002150,244.0,770.693845,877.358694,moderate_abatement
121,633.228571,198.0,358.354029,319.071881,moderate_abatement
122,523.862211,242.0,812.739256,810.376670,moderate_abatement
123,110.983045,240.0,1919.283778,504.379317,moderate_abatement
124,321.633318,222.0,4982.317751,3485.418595,moderate_abatement
125,500.316636,234.0,67.036509,8.769184,moderate_abatement
126,1406.345690,252.0,783.137842,119.012526,moderate_abatement
127,206.420075,167.0,783.544904,542.744511,moderate_abatement
128,1007.829217,243.0,567.024452,199.926115,moderate_abatement
129,1343.969712,244.0,1042.683141,755.164013,moderate_abatement
130,92.472094,242.0,5026.994594,554.145320,moderate_abatement
131,107.734245,230.0,786.137469,331.563393,moderate_abatement
132,1198.352429,207.0,732.279745,464.328677,moderate_abatement
133,1642.564719,200.0,644.915198,37.398282,moderate_abatement
134,63.885574,218.0,2659.208391,273.396970,moderate_abatement
135,257.688591,255.0,2110.050268,1771.314923,moderate_abatement
136,501.007422,214.0,310.217245,288.516516,moderate_abatement
137,461.138964,252.0,1059.757731,1462.148911,moderate_abatement
138,657.376761,243.0,1001.349853,1094.235229,moderate_abatement
139,1370.029615,220.0,1881.507621,2162.806589,moderate_abatement
140,400.675904,212.0,168.643788,116.090873,moderate_abatement
141,1304.901295,236.0,782.334029,345.407393,moderate_abatement
142,299.342573,221.0,4.042080,14.090837,moderate_abatement
143,66.588235,242.0,2090.907343,274.810782,moderate_abatement
144,1198.974834,235.0,1501.005747,1605.680736,moderate_abatement
145,96.607196,228.0,821.008668,296.918516,moderate_abatement
146,276.080420,232.0,3736.226194,2479.455951,moderate_abatement
147,2224.119272,218.0,1467.992630,670.014217,moderate_abatement
148,133.116791,196.0,1033.176431,455.801030,moderate_abatement
149,1050.709773,208.0,1557.892795,2057.893869,moderate_abatement
150,359.593457,217.0,78.947584,19.387077,moderate_abatement
151,87.281480,239.0,6080.000678,543.913760,moderate_abatement
152,933.585179,246.0,724.296471,710.696686,moderate_abatement
153,327.410900,220.0,1864.285914,2057.607875,moderate_abatement
154,594.346477,222.0,182.326256,64.137515,moderate_abatement
155,3556.868661,244.0,3022.740488,2160.899541,moderate_abatement
156,147.912382,200.0,1235.684855,569.159323,moderate_abatement
157,1133.703872,247.0,499.850795,149.930722,moderate_abatement
158,172.190160,234.0,567.075743,407.085810,moderate_abatement
159,526.878638,199.0,766.942619,729.468475,moderate_abatement
160,275.997313,252.0,100.865569,51.781770,moderate_abatement
161,610.301805,247.0,978.613978,1286.310517,moderate_abatement
162,17718.960647,245.0,18432.449919,19239.110478,moderate_abatement
163,121.257841,229.0,1324.045879,468.642416,moderate_abatement
